Timestamp	Sample	Block	Cover
1645735038145	62.4,62.4,62.4,62.4,62.4,62.4	62.4,62.5,62.4,62.4,62.5,62.4	105.0
1645735039146	62.5,62.5,62.5,62.5,62.5,62.5	62.7,62.7,62.7,62.7,62.7,62.7	105.0
1645735040145	62.6,62.6,62.6,62.6,62.6,62.6	62.8,62.8,62.8,62.8,62.8,62.8	105.0
1645735041145	62.6,62.6,62.6,62.6,62.6,62.6	62.8,62.8,62.8,62.8,62.8,62.8	105.0
1645735042144	62.7,62.7,62.7,62.7,62.7,62.7	62.7,62.7,62.7,62.7,62.7,62.8	105.0
1645735043144	62.7,62.7,62.7,62.7,62.7,62.7	62.7,62.7,62.7,62.7,62.7,62.7	104.9
1645735044144	62.7,62.7,62.7,62.7,62.7,62.7	62.7,62.7,62.7,62.7,62.7,62.7	105.0
1645735045144	62.7,62.7,62.7,62.7,62.7,62.7	62.7,62.7,62.7,62.7,62.7,62.7	105.0
1645735046145	62.7,62.7,62.7,62.7,62.7,62.7	62.7,62.7,62.7,62.7,62.7,62.7	105.0
1645735047144	62.7,62.7,62.7,62.7,62.7,62.7	62.7,62.7,62.7,62.7,62.7,62.7	104.9
1645735048144	62.7,62.7,62.7,62.7,62.7,62.7	62.7,62.7,62.7,62.7,62.7,62.7	105.0
1645735049144	62.7,62.7,62.7,62.7,62.7,62.7	62.7,62.7,62.7,62.7,62.7,62.7	105.0
1645735050144	62.7,62.7,62.7,62.7,62.7,62.7	62.7,62.7,62.7,62.7,62.7,62.7	105.1
1645735051154	62.7,62.7,62.7,62.7,62.7,62.7	62.7,62.7,62.7,62.7,62.7,62.7	104.9
1645735052146	62.7,62.7,62.7,62.7,62.7,62.7	62.7,62.7,62.7,62.7,62.7,62.7	105.0
1645735053149	62.7,62.7,62.7,62.7,62.7,62.7	62.7,62.7,62.7,62.7,62.7,62.7	105.0
1645735054147	62.7,62.7,62.7,62.7,62.7,62.7	62.9,63.0,62.9,63.0,63.0,62.9	105.0
1645735055145	62.8,62.8,62.8,62.8,62.8,62.8	63.1,63.1,63.1,63.1,63.1,63.1	105.0
1645735056143	62.9,62.9,62.9,62.9,62.9,62.9	63.1,63.1,63.1,63.1,63.1,63.1	104.9
1645735057144	63.0,63.0,63.0,63.0,63.0,63.0	63.0,63.0,63.1,63.0,63.0,63.1	104.9
1645735058144	63.0,63.0,63.0,63.0,63.0,63.0	63.0,63.0,63.0,63.0,63.0,63.0	104.9
1645735059143	63.0,63.0,63.0,63.0,63.0,63.0	63.0,63.0,63.0,63.0,63.0,63.0	105.0
1645735060144	63.0,63.0,63.0,63.0,63.0,63.0	63.0,63.0,63.0,63.0,63.0,63.0	105.0
1645735061144	63.0,63.0,63.0,63.0,63.0,63.0	63.0,63.0,63.0,63.0,63.0,63.0	105.1
1645735062145	63.0,63.0,63.0,63.0,63.0,63.0	63.0,63.0,63.0,63.0,63.0,63.0	104.9
1645735063144	63.0,63.0,63.0,63.0,63.0,63.0	63.0,63.0,63.0,63.0,63.0,63.0	105.0
1645735064144	63.0,63.0,63.0,63.0,63.0,63.0	63.0,63.0,63.0,63.0,63.0,63.0	105.0
1645735065144	63.0,63.0,63.0,63.0,63.0,63.0	63.0,63.0,63.0,63.0,63.0,63.0	105.0
1645735066155	63.0,63.0,63.0,63.0,63.0,63.0	63.0,63.0,63.0,63.0,63.0,63.0	104.8
1645735067146	63.0,63.0,63.0,63.0,63.0,63.0	63.0,63.0,63.0,63.0,63.0,63.0	104.9
1645735068155	63.0,63.0,63.0,63.0,63.0,63.0	63.0,63.0,63.0,63.0,63.0,63.0	105.0
1645735069145	63.0,63.0,63.0,63.0,63.0,63.0	63.2,63.2,63.2,63.2,63.2,63.2	105.0
1645735070145	63.1,63.1,63.1,63.1,63.1,63.1	63.4,63.4,63.4,63.4,63.4,63.4	105.0
1645735071144	63.2,63.2,63.2,63.2,63.2,63.2	63.4,63.4,63.4,63.4,63.4,63.4	105.0
1645735072144	63.3,63.3,63.3,63.3,63.3,63.3	63.4,63.4,63.4,63.4,63.4,63.4	105.1
1645735073144	63.3,63.3,63.3,63.3,63.3,63.3	63.4,63.3,63.3,63.3,63.3,63.3	105.0
1645735074143	63.3,63.3,63.3,63.3,63.3,63.3	63.3,63.3,63.3,63.3,63.3,63.3	105.0
1645735075144	63.3,63.3,63.3,63.3,63.3,63.3	63.3,63.3,63.3,63.3,63.3,63.3	105.1
1645735076144	63.3,63.3,63.3,63.3,63.3,63.3	63.3,63.3,63.3,63.3,63.3,63.3	104.9
1645735077144	63.3,63.3,63.3,63.3,63.3,63.3	63.3,63.3,63.3,63.3,63.3,63.3	105.0
1645735078144	63.3,63.3,63.3,63.3,63.3,63.3	63.3,63.3,63.3,63.3,63.3,63.3	105.0
1645735079145	63.3,63.3,63.3,63.3,63.3,63.3	63.3,63.3,63.3,63.3,63.3,63.3	105.0
1645735080144	63.3,63.3,63.3,63.3,63.3,63.3	63.3,63.3,63.3,63.3,63.3,63.3	105.0
1645735081144	63.3,63.3,63.3,63.3,63.3,63.3	63.3,63.3,63.3,63.3,63.3,63.3	105.1
1645735082147	63.3,63.3,63.3,63.3,63.3,63.3	63.3,63.3,63.3,63.3,63.3,63.3	105.1
1645735083147	63.3,63.3,63.3,63.3,63.3,63.3	63.3,63.3,63.3,63.3,63.3,63.3	105.0
1645735084151	63.3,63.3,63.3,63.3,63.3,63.3	63.4,63.4,63.4,63.4,63.4,63.4	105.0
1645735085145	63.4,63.4,63.4,63.4,63.4,63.4	63.6,63.6,63.7,63.6,63.6,63.6	105.0
1645735086145	63.5,63.5,63.5,63.5,63.5,63.5	63.7,63.7,63.7,63.7,63.7,63.7	105.0
1645735087144	63.6,63.5,63.6,63.5,63.5,63.5	63.7,63.7,63.7,63.7,63.7,63.7	105.0
1645735088144	63.6,63.6,63.6,63.6,63.6,63.6	63.6,63.6,63.6,63.6,63.6,63.6	105.0
1645735089144	63.6,63.6,63.6,63.6,63.6,63.6	63.6,63.6,63.6,63.6,63.6,63.6	105.1
1645735090143	63.6,63.6,63.6,63.6,63.6,63.6	63.6,63.6,63.6,63.6,63.6,63.6	105.0
1645735091145	63.6,63.6,63.6,63.6,63.6,63.6	63.6,63.6,63.6,63.6,63.6,63.6	105.0
1645735092144	63.6,63.6,63.6,63.6,63.6,63.6	63.6,63.6,63.6,63.6,63.6,63.6	105.0
1645735093144	63.6,63.6,63.6,63.6,63.6,63.6	63.6,63.6,63.6,63.6,63.6,63.6	105.0
1645735094144	63.6,63.6,63.6,63.6,63.6,63.6	63.6,63.6,63.6,63.6,63.6,63.6	104.9
1645735095144	63.6,63.6,63.6,63.6,63.6,63.6	63.6,63.6,63.6,63.6,63.6,63.6	105.0
1645735096145	63.6,63.6,63.6,63.6,63.6,63.6	63.6,63.6,63.6,63.6,63.6,63.6	104.9
1645735097145	63.6,63.6,63.6,63.6,63.6,63.6	63.6,63.6,63.6,63.6,63.6,63.6	105.0
1645735098145	63.6,63.6,63.6,63.6,63.6,63.6	63.6,63.6,63.6,63.6,63.6,63.6	105.0
1645735099168	63.6,63.6,63.6,63.6,63.6,63.6	63.6,63.6,63.6,63.6,63.6,63.6	104.9
1645735100145	63.6,63.7,63.6,63.6,63.7,63.6	63.9,63.9,63.9,63.9,63.9,63.9	105.0
1645735101145	63.7,63.7,63.7,63.7,63.7,63.7	64.0,64.0,64.1,64.0,64.0,64.1	105.0
1645735102144	63.8,63.8,63.8,63.8,63.8,63.8	64.0,64.0,64.0,64.0,64.0,64.0	105.0
1645735103144	63.9,63.9,63.9,63.9,63.9,63.9	63.9,63.9,63.9,63.9,63.9,63.9	105.1
1645735104144	63.9,63.9,63.9,63.9,63.9,63.9	63.9,63.9,63.9,63.9,63.9,63.9	105.0
1645735105144	63.9,63.9,63.9,63.9,63.9,63.9	63.9,63.9,63.9,63.9,63.9,63.9	105.0
1645735106144	63.9,63.9,63.9,63.9,63.9,63.9	63.9,63.9,63.9,63.9,63.9,63.9	105.0
1645735107143	63.9,63.9,63.9,63.9,63.9,63.9	63.9,63.9,63.9,63.9,63.9,63.9	105.0
1645735108144	63.9,63.9,63.9,63.9,63.9,63.9	63.9,63.9,63.9,63.9,63.9,63.9	105.0
1645735109144	63.9,63.9,63.9,63.9,63.9,63.9	63.9,63.9,63.9,63.9,63.9,63.9	105.0
1645735110144	63.9,63.9,63.9,63.9,63.9,63.9	63.9,63.9,63.9,63.9,63.9,63.9	105.0
1645735111144	63.9,63.9,63.9,63.9,63.9,63.9	63.9,63.9,63.9,63.9,63.9,63.9	105.0
1645735112157	63.9,63.9,63.9,63.9,63.9,63.9	63.9,63.9,63.9,63.9,63.9,63.9	105.0
1645735113145	63.9,63.9,63.9,63.9,63.9,63.9	63.9,63.9,63.9,63.9,63.9,63.9	104.8
1645735114162	63.9,63.9,63.9,63.9,63.9,63.9	63.9,63.9,63.9,63.9,63.9,63.9	104.9
1645735115145	63.9,63.9,63.9,63.9,63.9,63.9	64.1,64.1,64.1,64.1,64.1,64.1	105.1
1645735116145	64.0,64.0,64.0,64.0,64.0,64.0	64.3,64.3,64.3,64.3,64.3,64.3	105.0
1645735117144	64.1,64.1,64.1,64.1,64.1,64.1	64.3,64.3,64.3,64.3,64.3,64.3	104.9
1645735118144	64.2,64.2,64.2,64.2,64.2,64.2	64.3,64.3,64.2,64.3,64.3,64.2	105.0
1645735119144	64.2,64.2,64.2,64.2,64.2,64.2	64.2,64.2,64.2,64.2,64.2,64.2	105.0
1645735120145	64.2,64.2,64.2,64.2,64.2,64.2	64.2,64.2,64.2,64.2,64.2,64.2	105.0
1645735121144	64.2,64.2,64.2,64.2,64.2,64.2	64.2,64.2,64.2,64.2,64.2,64.2	105.0
1645735122144	64.2,64.2,64.2,64.2,64.2,64.2	64.2,64.2,64.2,64.2,64.2,64.2	105.0
1645735123143	64.2,64.2,64.2,64.2,64.2,64.2	64.2,64.2,64.2,64.2,64.2,64.2	105.0
1645735124144	64.2,64.2,64.2,64.2,64.2,64.2	64.2,64.2,64.2,64.2,64.2,64.2	105.0
1645735125144	64.2,64.2,64.2,64.2,64.2,64.2	64.2,64.2,64.2,64.2,64.2,64.2	105.1
1645735126144	64.2,64.2,64.2,64.2,64.2,64.2	64.2,64.2,64.2,64.2,64.2,64.2	105.0
1645735127158	64.2,64.2,64.2,64.2,64.2,64.2	64.2,64.2,64.2,64.2,64.2,64.2	105.0
1645735128146	64.2,64.2,64.2,64.2,64.2,64.2	64.2,64.2,64.2,64.2,64.2,64.2	104.9
1645735129145	64.2,64.2,64.2,64.2,64.2,64.2	64.2,64.2,64.2,64.2,64.2,64.2	105.0
1645735130145	64.2,64.2,64.2,64.2,64.2,64.2	64.3,64.3,64.3,64.3,64.3,64.3	104.9
1645735131145	64.3,64.3,64.3,64.3,64.3,64.3	64.6,64.6,64.6,64.6,64.6,64.6	105.0
1645735132144	64.4,64.4,64.4,64.4,64.4,64.4	64.6,64.6,64.6,64.6,64.6,64.6	105.0
1645735133143	64.5,64.5,64.5,64.5,64.4,64.5	64.6,64.6,64.6,64.6,64.6,64.6	105.0
1645735134144	64.5,64.5,64.5,64.5,64.5,64.5	64.5,64.5,64.5,64.5,64.5,64.5	105.1
1645735135144	64.5,64.5,64.5,64.5,64.5,64.5	64.5,64.5,64.5,64.5,64.5,64.5	105.1
1645735136144	64.5,64.5,64.5,64.5,64.5,64.5	64.5,64.5,64.5,64.5,64.5,64.5	105.1
1645735137144	64.5,64.5,64.5,64.5,64.5,64.5	64.5,64.5,64.5,64.5,64.5,64.5	104.9
1645735138144	64.5,64.5,64.5,64.5,64.5,64.5	64.5,64.5,64.5,64.5,64.5,64.5	105.0
1645735139144	64.5,64.5,64.5,64.5,64.5,64.5	64.5,64.5,64.5,64.5,64.5,64.5	105.0
1645735140144	64.5,64.5,64.5,64.5,64.5,64.5	64.5,64.5,64.5,64.5,64.5,64.5	105.1
1645735141146	64.5,64.5,64.5,64.5,64.5,64.5	64.5,64.5,64.5,64.5,64.5,64.5	105.0
1645735142145	64.5,64.5,64.5,64.5,64.5,64.5	64.5,64.5,64.5,64.5,64.5,64.5	105.1
1645735143147	64.5,64.5,64.5,64.5,64.5,64.5	64.5,64.5,64.5,64.5,64.5,64.5	105.0
1645735144145	64.5,64.5,64.5,64.5,64.5,64.5	64.5,64.5,64.5,64.5,64.5,64.5	105.0
1645735145145	64.5,64.5,64.5,64.5,64.5,64.5	64.6,64.5,64.6,64.6,64.6,64.6	105.1
1645735146144	64.6,64.6,64.6,64.6,64.6,64.6	64.8,64.8,64.8,64.8,64.8,64.8	105.0
1645735147145	64.7,64.7,64.7,64.7,64.7,64.7	64.9,64.9,64.9,64.9,64.9,65.0	104.9
1645735148146	64.7,64.7,64.7,64.7,64.7,64.7	64.9,64.9,64.9,64.9,64.8,64.9	105.0
1645735149144	64.8,64.8,64.8,64.8,64.8,64.8	64.8,64.8,64.8,64.8,64.8,64.8	105.1
1645735150145	64.8,64.8,64.8,64.8,64.8,64.8	64.8,64.8,64.8,64.8,64.8,64.8	105.0
1645735151144	64.8,64.8,64.8,64.8,64.8,64.8	64.8,64.8,64.8,64.8,64.8,64.8	105.0
1645735152144	64.8,64.8,64.8,64.8,64.8,64.8	64.8,64.8,64.8,64.8,64.8,64.8	105.0
1645735153144	64.8,64.8,64.8,64.8,64.8,64.8	64.8,64.8,64.8,64.8,64.8,64.8	104.9
1645735154144	64.8,64.8,64.8,64.8,64.8,64.8	64.8,64.8,64.8,64.8,64.8,64.8	105.0
1645735155144	64.8,64.8,64.8,64.8,64.8,64.8	64.8,64.8,64.8,64.8,64.8,64.8	105.0
1645735156144	64.8,64.8,64.8,64.8,64.8,64.8	64.8,64.8,64.8,64.8,64.8,64.8	105.0
1645735157144	64.8,64.8,64.8,64.8,64.8,64.8	64.8,64.8,64.8,64.8,64.8,64.8	104.9
1645735158145	64.8,64.8,64.8,64.8,64.8,64.8	64.8,64.8,64.8,64.8,64.8,64.8	105.0
1645735159146	64.8,64.8,64.8,64.8,64.8,64.8	64.8,64.8,64.8,64.8,64.8,64.8	105.0
1645735160148	64.8,64.8,64.8,64.8,64.8,64.8	64.8,64.9,64.8,64.8,64.8,64.8	105.0
1645735161147	64.8,64.9,64.8,64.8,64.8,64.8	65.1,65.1,65.0,65.1,65.1,65.1	105.0
1645735162146	65.0,65.0,64.9,64.9,64.9,64.9	65.2,65.2,65.2,65.2,65.2,65.2	105.0
1645735163143	65.0,65.0,65.0,65.0,65.0,65.0	65.2,65.2,65.2,65.2,65.2,65.2	105.0
1645735164147	65.1,65.1,65.1,65.1,65.1,65.1	65.1,65.1,65.1,65.1,65.2,65.2	105.0
1645735165143	65.1,65.1,65.1,65.1,65.1,65.1	65.1,65.1,65.1,65.1,65.1,65.1	104.9
1645735166143	65.1,65.1,65.1,65.1,65.1,65.1	65.1,65.1,65.1,65.1,65.1,65.1	105.0
1645735167143	65.1,65.1,65.1,65.1,65.1,65.1	65.1,65.1,65.1,65.1,65.1,65.1	104.9
1645735168144	65.1,65.1,65.1,65.1,65.1,65.1	65.1,65.1,65.1,65.1,65.1,65.1	105.0
1645735169143	65.1,65.1,65.1,65.1,65.1,65.1	65.1,65.1,65.1,65.1,65.1,65.1	104.9
1645735170144	65.1,65.1,65.1,65.1,65.1,65.1	65.1,65.1,65.1,65.1,65.1,65.1	105.0
1645735171143	65.1,65.1,65.1,65.1,65.1,65.1	65.1,65.1,65.1,65.1,65.1,65.1	105.0
1645735172143	65.1,65.1,65.1,65.1,65.1,65.1	65.1,65.1,65.1,65.1,65.1,65.1	105.0
1645735173157	65.1,65.1,65.1,65.1,65.1,65.1	65.1,65.1,65.1,65.1,65.1,65.1	104.9
1645735174146	65.1,65.1,65.1,65.1,65.1,65.1	65.1,65.1,65.1,65.1,65.1,65.1	104.9
1645735175159	65.1,65.1,65.1,65.1,65.1,65.1	65.1,65.1,65.1,65.1,65.1,65.1	105.0
1645735176145	65.1,65.1,65.1,65.1,65.1,65.1	65.3,65.3,65.3,65.3,65.3,65.3	105.0
1645735177145	65.2,65.2,65.2,65.2,65.2,65.2	65.5,65.5,65.5,65.5,65.5,65.5	105.0
1645735178144	65.3,65.3,65.3,65.3,65.3,65.3	65.5,65.5,65.5,65.5,65.5,65.5	105.0
1645735179144	65.4,65.4,65.4,65.4,65.4,65.4	65.4,65.4,65.5,65.4,65.4,65.5	105.0
1645735180144	65.4,65.4,65.4,65.4,65.4,65.4	65.4,65.4,65.4,65.4,65.4,65.4	105.0
1645735181145	65.4,65.4,65.4,65.4,65.4,65.4	65.4,65.4,65.4,65.4,65.4,65.4	105.0
1645735182144	65.4,65.4,65.4,65.4,65.4,65.4	65.4,65.4,65.4,65.4,65.4,65.4	105.1
1645735183144	65.4,65.4,65.4,65.4,65.4,65.4	65.4,65.4,65.4,65.4,65.4,65.4	105.0
1645735184144	65.4,65.4,65.4,65.4,65.4,65.4	65.4,65.4,65.4,65.4,65.4,65.4	105.1
1645735185144	65.4,65.4,65.4,65.4,65.4,65.4	65.4,65.4,65.4,65.4,65.4,65.4	105.0
1645735186144	65.4,65.4,65.4,65.4,65.4,65.4	65.4,65.4,65.4,65.4,65.4,65.4	105.1
1645735187144	65.4,65.4,65.4,65.4,65.4,65.4	65.4,65.4,65.4,65.4,65.4,65.4	105.0
1645735188196	65.4,65.4,65.4,65.4,65.4,65.4	65.4,65.4,65.4,65.4,65.4,65.4	105.0
1645735189145	65.4,65.4,65.4,65.4,65.4,65.4	65.4,65.4,65.4,65.4,65.4,65.4	105.0
1645735190145	65.4,65.4,65.4,65.4,65.4,65.4	65.4,65.4,65.4,65.4,65.4,65.4	105.0
1645735191145	65.4,65.4,65.4,65.4,65.4,65.4	65.5,65.5,65.5,65.5,65.6,65.5	105.1
1645735192145	65.5,65.5,65.5,65.5,65.5,65.5	65.8,65.8,65.7,65.8,65.8,65.7	105.0
1645735193144	65.6,65.6,65.6,65.6,65.6,65.6	65.8,65.8,65.8,65.8,65.8,65.8	105.1
1645735194144	65.7,65.6,65.7,65.7,65.6,65.6	65.8,65.8,65.8,65.8,65.8,65.8	105.0
1645735195144	65.7,65.7,65.7,65.7,65.7,65.7	65.7,65.7,65.7,65.7,65.7,65.7	105.0
1645735196144	65.7,65.7,65.7,65.7,65.7,65.7	65.7,65.7,65.7,65.7,65.7,65.7	105.0
1645735197144	65.7,65.7,65.7,65.7,65.7,65.7	65.7,65.7,65.7,65.7,65.7,65.7	105.0
1645735198144	65.7,65.7,65.7,65.7,65.7,65.7	65.7,65.7,65.7,65.7,65.7,65.7	105.0
1645735199144	65.7,65.7,65.7,65.7,65.7,65.7	65.7,65.7,65.7,65.7,65.7,65.7	105.1
1645735200144	65.7,65.7,65.7,65.7,65.7,65.7	65.7,65.7,65.7,65.7,65.7,65.7	105.0
1645735201144	65.7,65.7,65.7,65.7,65.7,65.7	65.7,65.7,65.7,65.7,65.7,65.7	105.1
1645735202145	65.7,65.7,65.7,65.7,65.7,65.7	65.7,65.7,65.7,65.7,65.7,65.7	105.0
1645735203145	65.7,65.7,65.7,65.7,65.7,65.7	65.7,65.7,65.7,65.7,65.7,65.7	105.1
1645735204146	65.7,65.7,65.7,65.7,65.7,65.7	65.7,65.7,65.7,65.7,65.7,65.7	105.0
1645735205145	65.7,65.7,65.7,65.7,65.7,65.7	65.7,65.7,65.7,65.7,65.7,65.7	105.0
1645735206145	65.7,65.7,65.7,65.7,65.7,65.7	65.8,65.8,65.8,65.8,65.8,65.7	105.0
1645735207146	65.8,65.8,65.8,65.8,65.8,65.8	66.0,66.0,66.0,66.0,66.0,66.0	105.0
1645735208146	65.9,65.9,65.9,65.9,65.9,65.9	66.2,66.1,66.1,66.2,66.1,66.1	105.0
1645735209145	65.9,65.9,65.9,65.9,65.9,65.9	66.1,66.1,66.1,66.1,66.1,66.1	105.1
1645735210144	66.0,66.0,66.0,66.0,66.0,66.0	66.0,66.0,66.0,66.0,66.0,66.0	105.1
1645735211144	66.0,66.0,66.0,66.0,66.0,66.0	66.0,66.0,66.0,66.0,66.0,66.0	105.0
1645735212144	66.0,66.0,66.0,66.0,66.0,66.0	66.0,66.0,66.0,66.0,66.0,66.0	105.0
1645735213144	66.0,66.0,66.0,66.0,66.0,66.0	66.0,66.0,66.0,66.0,66.0,66.0	105.0
1645735214144	66.0,66.0,66.0,66.0,66.0,66.0	66.0,66.0,66.0,66.0,66.0,66.0	105.0
1645735215144	66.0,66.0,66.0,66.0,66.0,66.0	66.0,66.0,66.0,66.0,66.0,66.0	105.1
1645735216144	66.0,66.0,66.0,66.0,66.0,66.0	66.0,66.0,66.0,66.0,66.0,66.0	105.0
1645735217144	66.0,66.0,66.0,66.0,66.0,66.0	66.0,66.0,66.0,66.0,66.0,66.0	105.0
1645735218144	66.0,66.0,66.0,66.0,66.0,66.0	66.0,66.0,66.0,66.0,66.0,66.0	105.0
1645735219146	66.0,66.0,66.0,66.0,66.0,66.0	66.0,66.0,66.0,66.0,66.0,66.0	105.0
1645735220145	66.0,66.0,66.0,66.0,66.0,66.0	66.0,66.0,66.0,66.0,66.0,66.0	104.8
1645735221149	66.0,66.0,66.0,66.0,66.0,66.0	66.0,66.0,66.0,66.0,66.0,66.0	105.0
1645735222146	66.0,66.0,66.0,66.0,66.0,66.0	66.3,66.2,66.3,66.2,66.3,66.2	104.9
1645735223145	66.1,66.1,66.1,66.1,66.1,66.1	66.4,66.4,66.4,66.4,66.4,66.4	105.0
1645735224144	66.2,66.2,66.2,66.2,66.2,66.2	66.4,66.4,66.4,66.4,66.4,66.4	105.1
1645735225144	66.3,66.3,66.3,66.3,66.3,66.3	66.3,66.4,66.4,66.4,66.3,66.3	105.0
1645735226146	66.3,66.3,66.3,66.3,66.3,66.3	66.3,66.3,66.3,66.3,66.3,66.3	105.1
1645735227144	66.3,66.3,66.3,66.3,66.3,66.3	66.3,66.3,66.3,66.3,66.3,66.3	104.9
1645735228144	66.3,66.3,66.3,66.3,66.3,66.3	66.3,66.3,66.3,66.3,66.3,66.3	105.1
1645735229144	66.3,66.3,66.3,66.3,66.3,66.3	66.3,66.3,66.3,66.3,66.3,66.3	105.0
1645735230146	66.3,66.3,66.3,66.3,66.3,66.3	66.3,66.3,66.3,66.3,66.3,66.3	105.0
1645735231144	66.3,66.3,66.3,66.3,66.3,66.3	66.3,66.3,66.3,66.3,66.3,66.3	105.0
1645735232144	66.3,66.3,66.3,66.3,66.3,66.3	66.3,66.3,66.3,66.3,66.3,66.3	105.0
1645735233144	66.3,66.3,66.3,66.3,66.3,66.3	66.3,66.3,66.3,66.3,66.3,66.3	105.1
1645735234156	66.3,66.3,66.3,66.3,66.3,66.3	66.3,66.3,66.3,66.3,66.3,66.3	105.0
1645735235146	66.3,66.3,66.3,66.3,66.3,66.3	66.3,66.3,66.3,66.3,66.3,66.3	104.9
1645735236173	66.3,66.3,66.3,66.3,66.3,66.3	66.3,66.3,66.3,66.3,66.3,66.3	105.1
1645735237146	66.3,66.3,66.3,66.3,66.3,66.3	66.5,66.5,66.5,66.5,66.5,66.5	104.8
1645735238145	66.4,66.4,66.4,66.4,66.4,66.4	66.7,66.7,66.7,66.7,66.7,66.7	105.1
1645735239144	66.5,66.5,66.5,66.5,66.5,66.5	66.7,66.7,66.7,66.7,66.7,66.7	105.0
1645735240144	66.6,66.6,66.6,66.6,66.6,66.6	66.7,66.7,66.6,66.7,66.7,66.7	105.1
1645735241144	66.6,66.6,66.6,66.6,66.6,66.6	66.6,66.6,66.6,66.6,66.6,66.6	105.1
1645735242144	66.6,66.6,66.6,66.6,66.6,66.6	66.6,66.6,66.6,66.6,66.6,66.6	105.0
1645735243146	66.6,66.6,66.6,66.6,66.6,66.6	66.6,66.6,66.6,66.6,66.6,66.6	105.1
1645735244144	66.6,66.6,66.6,66.6,66.6,66.6	66.6,66.6,66.6,66.6,66.6,66.6	105.0
1645735245144	66.6,66.6,66.6,66.6,66.6,66.6	66.6,66.6,66.6,66.6,66.6,66.6	105.0
1645735246144	66.6,66.6,66.6,66.6,66.6,66.6	66.6,66.6,66.6,66.6,66.6,66.6	105.0
1645735247146	66.6,66.6,66.6,66.6,66.6,66.6	66.6,66.6,66.6,66.6,66.6,66.6	105.0
1645735248144	66.6,66.6,66.6,66.6,66.6,66.6	66.6,66.6,66.6,66.6,66.6,66.6	104.9
1645735249145	66.6,66.6,66.6,66.6,66.6,66.6	66.6,66.6,66.6,66.6,66.6,66.6	105.0
1645735250146	66.6,66.6,66.6,66.6,66.6,66.6	66.6,66.6,66.6,66.6,66.6,66.6	104.9
1645735251144	66.6,66.6,66.6,66.6,66.6,66.6	66.6,66.6,66.6,66.6,66.6,66.6	105.0
1645735252146	66.6,66.6,66.6,66.6,66.6,66.6	66.7,66.7,66.7,66.7,66.7,66.7	105.0
1645735253145	66.7,66.7,66.7,66.7,66.7,66.7	66.9,66.9,67.0,66.9,66.9,66.9	105.0
1645735254144	66.8,66.8,66.8,66.8,66.8,66.8	67.0,67.0,67.0,67.0,67.0,67.0	105.1
1645735255144	66.9,66.8,66.9,66.8,66.8,66.8	67.0,67.0,67.0,67.0,66.9,67.0	105.0
1645735256144	66.9,66.9,66.9,66.9,66.9,66.9	66.9,66.9,66.9,66.9,66.9,66.9	104.9
1645735257144	66.9,66.9,66.9,66.9,66.9,66.9	66.9,66.9,66.9,66.9,66.9,66.9	104.9
1645735258144	66.9,66.9,66.9,66.9,66.9,66.9	66.9,66.9,66.9,66.9,66.9,66.9	105.1
1645735259145	66.9,66.9,66.9,66.9,66.9,66.9	66.9,66.9,66.9,66.9,66.9,66.9	105.0
1645735260144	66.9,66.9,66.9,66.9,66.9,66.9	66.9,66.9,66.9,66.9,66.9,66.9	105.0
1645735261144	66.9,66.9,66.9,66.9,66.9,66.9	66.9,66.9,66.9,66.9,66.9,66.9	105.0
1645735262144	66.9,66.9,66.9,66.9,66.9,66.9	66.9,66.9,66.9,66.9,66.9,66.9	105.0
1645735263144	66.9,66.9,66.9,66.9,66.9,66.9	66.9,66.9,66.9,66.9,66.9,66.9	105.0
1645735264145	66.9,66.9,66.9,66.9,66.9,66.9	66.9,66.9,66.9,66.9,66.9,66.9	105.0
1645735265147	66.9,66.9,66.9,66.9,66.9,66.9	66.9,66.9,66.9,66.9,66.9,66.9	105.0
1645735266144	66.9,66.9,66.9,66.9,66.9,66.9	66.9,66.9,66.9,66.9,66.9,66.9	105.1
1645735267147	66.9,66.9,66.9,66.9,66.9,66.9	66.9,66.9,66.9,66.9,66.9,66.9	105.0
1645735268145	66.9,66.9,67.0,66.9,67.0,67.0	67.2,67.2,67.2,67.2,67.2,67.2	105.0
1645735269145	67.1,67.0,67.1,67.1,67.0,67.1	67.3,67.3,67.3,67.3,67.3,67.3	105.0
1645735270144	67.1,67.1,67.1,67.1,67.1,67.1	67.3,67.3,67.3,67.3,67.3,67.3	105.1
1645735271145	67.2,67.2,67.2,67.2,67.2,67.2	67.3,67.2,67.2,67.2,67.3,67.2	105.0
1645735272144	67.2,67.2,67.2,67.2,67.2,67.2	67.2,67.2,67.2,67.2,67.2,67.2	105.0
1645735273144	67.2,67.2,67.2,67.2,67.2,67.2	67.2,67.2,67.2,67.2,67.2,67.2	105.0
1645735274144	67.2,67.2,67.2,67.2,67.2,67.2	67.2,67.2,67.2,67.2,67.2,67.2	105.0
1645735275144	67.2,67.2,67.2,67.2,67.2,67.2	67.2,67.2,67.2,67.2,67.2,67.2	105.0
1645735276144	67.2,67.2,67.2,67.2,67.2,67.2	67.2,67.2,67.2,67.2,67.2,67.2	105.0
1645735277144	67.2,67.2,67.2,67.2,67.2,67.2	67.2,67.2,67.2,67.2,67.2,67.2	105.0
1645735278144	67.2,67.2,67.2,67.2,67.2,67.2	67.2,67.2,67.2,67.2,67.2,67.2	105.0
